comparison,record_id,status,left_name,left_length,right_name,right_length,sequences_match,note
john_vs_opengenome,JBBPTL010000213.1:0-17284,only_in_john,john,17284,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000214.1:0-17283,only_in_john,john,17283,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000215.1:0-17257,shared_id_matching_sequence,john,17257,opengenome,17257,True,
john_vs_opengenome,JBBPTL010000216.1:0-17241,only_in_john,john,17241,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000217.1:0-17215,shared_id_matching_sequence,john,17215,opengenome,17215,True,
john_vs_opengenome,JBBPTL010000218.1:0-17197,shared_id_matching_sequence,john,17197,opengenome,17197,True,
john_vs_opengenome,JBBPTL010000219.1:0-17162,only_in_john,john,17162,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000219.1:6161-17162,only_in_opengenome,john,,opengenome,11001,,missing from john
john_vs_opengenome,JBBPTL010000220.1:0-17131,only_in_john,john,17131,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000221.1:0-17112,shared_id_matching_sequence,john,17112,opengenome,17112,True,
john_vs_opengenome,JBBPTL010000222.1:0-17091,only_in_john,john,17091,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000223.1:0-17091,shared_id_matching_sequence,john,17091,opengenome,17091,True,
john_vs_opengenome,JBBPTL010000224.1:0-17076,shared_id_matching_sequence,john,17076,opengenome,17076,True,
john_vs_opengenome,JBBPTL010000225.1:0-17070,only_in_john,john,17070,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000226.1:0-17058,shared_id_matching_sequence,john,17058,opengenome,17058,True,
john_vs_opengenome,JBBPTL010000227.1:0-17039,shared_id_matching_sequence,john,17039,opengenome,17039,True,
john_vs_opengenome,JBBPTL010000228.1:0-17037,only_in_john,john,17037,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000228.1:3697-15286,only_in_opengenome,john,,opengenome,11589,,missing from john
john_vs_opengenome,JBBPTL010000229.1:0-17032,shared_id_matching_sequence,john,17032,opengenome,17032,True,
john_vs_opengenome,JBBPTL010000230.1:0-17017,only_in_john,john,17017,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000231.1:0-17013,only_in_john,john,17013,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000232.1:0-16988,only_in_john,john,16988,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000233.1:0-16891,shared_id_matching_sequence,john,16891,opengenome,16891,True,
john_vs_opengenome,JBBPTL010000234.1:0-16876,only_in_john,john,16876,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000235.1:0-16831,shared_id_matching_sequence,john,16831,opengenome,16831,True,
john_vs_opengenome,JBBPTL010000236.1:0-16812,only_in_john,john,16812,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000237.1:0-16809,shared_id_matching_sequence,john,16809,opengenome,16809,True,
john_vs_opengenome,JBBPTL010000238.1:0-16801,only_in_john,john,16801,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000239.1:0-16786,only_in_john,john,16786,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000240.1:0-16738,only_in_john,john,16738,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000241.1:0-16733,shared_id_matching_sequence,john,16733,opengenome,16733,True,
john_vs_opengenome,JBBPTL010000242.1:0-16708,shared_id_matching_sequence,john,16708,opengenome,16708,True,
john_vs_opengenome,JBBPTL010000243.1:0-16692,shared_id_matching_sequence,john,16692,opengenome,16692,True,
john_vs_opengenome,JBBPTL010000244.1:0-16685,shared_id_matching_sequence,john,16685,opengenome,16685,True,
john_vs_opengenome,JBBPTL010000245.1:0-16661,shared_id_matching_sequence,john,16661,opengenome,16661,True,
john_vs_opengenome,JBBPTL010000246.1:0-16631,only_in_john,john,16631,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000247.1:0-16627,shared_id_matching_sequence,john,16627,opengenome,16627,True,
john_vs_opengenome,JBBPTL010000248.1:0-16626,only_in_john,john,16626,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000249.1:0-16566,only_in_john,john,16566,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000250.1:0-16560,only_in_john,john,16560,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000251.1:0-16540,shared_id_matching_sequence,john,16540,opengenome,16540,True,
john_vs_opengenome,JBBPTL010000252.1:0-16526,only_in_john,john,16526,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000253.1:0-16459,shared_id_matching_sequence,john,16459,opengenome,16459,True,
john_vs_opengenome,JBBPTL010000254.1:0-16429,shared_id_matching_sequence,john,16429,opengenome,16429,True,
john_vs_opengenome,JBBPTL010000255.1:0-16417,shared_id_matching_sequence,john,16417,opengenome,16417,True,
john_vs_opengenome,JBBPTL010000256.1:0-16406,shared_id_matching_sequence,john,16406,opengenome,16406,True,
john_vs_opengenome,JBBPTL010000257.1:0-16396,shared_id_matching_sequence,john,16396,opengenome,16396,True,
john_vs_opengenome,JBBPTL010000258.1:0-16364,shared_id_matching_sequence,john,16364,opengenome,16364,True,
john_vs_opengenome,JBBPTL010000259.1:0-16349,only_in_john,john,16349,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000260.1:0-16296,only_in_john,john,16296,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000261.1:0-16286,only_in_john,john,16286,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000262.1:0-16113,shared_id_matching_sequence,john,16113,opengenome,16113,True,
john_vs_opengenome,JBBPTL010000263.1:0-16089,only_in_john,john,16089,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000264.1:0-16086,only_in_john,john,16086,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000265.1:0-16074,shared_id_matching_sequence,john,16074,opengenome,16074,True,
john_vs_opengenome,JBBPTL010000266.1:0-16063,shared_id_matching_sequence,john,16063,opengenome,16063,True,
john_vs_opengenome,JBBPTL010000267.1:0-16001,shared_id_matching_sequence,john,16001,opengenome,16001,True,
john_vs_opengenome,JBBPTL010000268.1:0-16000,only_in_john,john,16000,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000269.1:0-15992,only_in_john,john,15992,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000270.1:0-15976,only_in_john,john,15976,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000271.1:0-15947,shared_id_matching_sequence,john,15947,opengenome,15947,True,
john_vs_opengenome,JBBPTL010000272.1:0-15924,only_in_john,john,15924,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000273.1:0-15914,shared_id_matching_sequence,john,15914,opengenome,15914,True,
john_vs_opengenome,JBBPTL010000274.1:0-15889,shared_id_matching_sequence,john,15889,opengenome,15889,True,
john_vs_opengenome,JBBPTL010000275.1:0-15886,only_in_john,john,15886,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000276.1:0-15853,only_in_john,john,15853,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000277.1:0-15823,shared_id_matching_sequence,john,15823,opengenome,15823,True,
john_vs_opengenome,JBBPTL010000278.1:0-15722,only_in_john,john,15722,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000279.1:0-15716,only_in_john,john,15716,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000280.1:0-15690,only_in_john,john,15690,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000281.1:0-15681,shared_id_matching_sequence,john,15681,opengenome,15681,True,
john_vs_opengenome,JBBPTL010000282.1:0-15666,shared_id_matching_sequence,john,15666,opengenome,15666,True,
john_vs_opengenome,JBBPTL010000283.1:0-15662,only_in_john,john,15662,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000284.1:0-15647,shared_id_matching_sequence,john,15647,opengenome,15647,True,
john_vs_opengenome,JBBPTL010000285.1:0-15632,shared_id_matching_sequence,john,15632,opengenome,15632,True,
john_vs_opengenome,JBBPTL010000286.1:0-15619,shared_id_matching_sequence,john,15619,opengenome,15619,True,
john_vs_opengenome,JBBPTL010000287.1:0-15604,only_in_john,john,15604,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000288.1:0-15544,shared_id_matching_sequence,john,15544,opengenome,15544,True,
john_vs_opengenome,JBBPTL010000289.1:0-15516,only_in_john,john,15516,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000290.1:0-15515,shared_id_matching_sequence,john,15515,opengenome,15515,True,
john_vs_opengenome,JBBPTL010000291.1:0-15500,shared_id_matching_sequence,john,15500,opengenome,15500,True,
john_vs_opengenome,JBBPTL010000292.1:0-15497,shared_id_matching_sequence,john,15497,opengenome,15497,True,
john_vs_opengenome,JBBPTL010000293.1:0-15489,shared_id_matching_sequence,john,15489,opengenome,15489,True,
john_vs_opengenome,JBBPTL010000294.1:0-15462,shared_id_matching_sequence,john,15462,opengenome,15462,True,
john_vs_opengenome,JBBPTL010000295.1:0-15452,shared_id_matching_sequence,john,15452,opengenome,15452,True,
john_vs_opengenome,JBBPTL010000296.1:0-15438,only_in_john,john,15438,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000297.1:0-15411,shared_id_matching_sequence,john,15411,opengenome,15411,True,
john_vs_opengenome,JBBPTL010000298.1:0-15387,shared_id_matching_sequence,john,15387,opengenome,15387,True,
john_vs_opengenome,JBBPTL010000299.1:0-11476,only_in_opengenome,john,,opengenome,11476,,missing from john
john_vs_opengenome,JBBPTL010000299.1:0-15348,only_in_john,john,15348,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000300.1:0-15348,shared_id_matching_sequence,john,15348,opengenome,15348,True,
john_vs_opengenome,JBBPTL010000301.1:0-15344,shared_id_matching_sequence,john,15344,opengenome,15344,True,
john_vs_opengenome,JBBPTL010000302.1:0-15321,only_in_john,john,15321,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000303.1:0-15312,only_in_john,john,15312,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000304.1:0-15303,shared_id_matching_sequence,john,15303,opengenome,15303,True,
john_vs_opengenome,JBBPTL010000305.1:0-15111,shared_id_matching_sequence,john,15111,opengenome,15111,True,
john_vs_opengenome,JBBPTL010000306.1:0-15088,only_in_john,john,15088,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000307.1:0-15075,shared_id_matching_sequence,john,15075,opengenome,15075,True,
john_vs_opengenome,JBBPTL010000308.1:0-15068,shared_id_matching_sequence,john,15068,opengenome,15068,True,
john_vs_opengenome,JBBPTL010000309.1:0-15054,shared_id_matching_sequence,john,15054,opengenome,15054,True,
john_vs_opengenome,JBBPTL010000310.1:0-15044,only_in_john,john,15044,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000311.1:0-15040,only_in_john,john,15040,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000312.1:0-15034,only_in_john,john,15034,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000313.1:0-14998,shared_id_matching_sequence,john,14998,opengenome,14998,True,
john_vs_opengenome,JBBPTL010000314.1:0-14947,shared_id_matching_sequence,john,14947,opengenome,14947,True,
john_vs_opengenome,JBBPTL010000315.1:0-14937,shared_id_matching_sequence,john,14937,opengenome,14937,True,
john_vs_opengenome,JBBPTL010000316.1:0-14917,shared_id_matching_sequence,john,14917,opengenome,14917,True,
john_vs_opengenome,JBBPTL010000317.1:0-14915,only_in_john,john,14915,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000318.1:0-14899,only_in_john,john,14899,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000319.1:0-14855,only_in_john,john,14855,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000320.1:0-14833,only_in_john,john,14833,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000321.1:0-14832,only_in_john,john,14832,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000322.1:0-14792,shared_id_matching_sequence,john,14792,opengenome,14792,True,
john_vs_opengenome,JBBPTL010000323.1:0-14769,shared_id_matching_sequence,john,14769,opengenome,14769,True,
john_vs_opengenome,JBBPTL010000324.1:0-14763,only_in_john,john,14763,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000325.1:0-14717,only_in_john,john,14717,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000326.1:0-14677,shared_id_matching_sequence,john,14677,opengenome,14677,True,
john_vs_opengenome,JBBPTL010000327.1:0-10125,only_in_opengenome,john,,opengenome,10125,,missing from john
john_vs_opengenome,JBBPTL010000327.1:0-14616,only_in_john,john,14616,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000328.1:0-14588,shared_id_matching_sequence,john,14588,opengenome,14588,True,
john_vs_opengenome,JBBPTL010000329.1:0-14580,shared_id_matching_sequence,john,14580,opengenome,14580,True,
john_vs_opengenome,JBBPTL010000330.1:0-14572,only_in_john,john,14572,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000331.1:0-14566,only_in_john,john,14566,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000332.1:0-14529,shared_id_matching_sequence,john,14529,opengenome,14529,True,
john_vs_opengenome,JBBPTL010000333.1:0-14519,shared_id_matching_sequence,john,14519,opengenome,14519,True,
john_vs_opengenome,JBBPTL010000334.1:0-14502,shared_id_matching_sequence,john,14502,opengenome,14502,True,
john_vs_opengenome,JBBPTL010000335.1:0-14499,shared_id_matching_sequence,john,14499,opengenome,14499,True,
john_vs_opengenome,JBBPTL010000336.1:0-14420,shared_id_matching_sequence,john,14420,opengenome,14420,True,
john_vs_opengenome,JBBPTL010000337.1:0-14361,shared_id_matching_sequence,john,14361,opengenome,14361,True,
john_vs_opengenome,JBBPTL010000338.1:0-14321,shared_id_matching_sequence,john,14321,opengenome,14321,True,
john_vs_opengenome,JBBPTL010000339.1:0-14321,shared_id_matching_sequence,john,14321,opengenome,14321,True,
john_vs_opengenome,JBBPTL010000340.1:0-14318,only_in_john,john,14318,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000341.1:0-14312,shared_id_matching_sequence,john,14312,opengenome,14312,True,
john_vs_opengenome,JBBPTL010000342.1:0-14294,shared_id_matching_sequence,john,14294,opengenome,14294,True,
john_vs_opengenome,JBBPTL010000343.1:0-14291,only_in_john,john,14291,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000344.1:0-14255,shared_id_matching_sequence,john,14255,opengenome,14255,True,
john_vs_opengenome,JBBPTL010000345.1:0-14251,only_in_john,john,14251,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000346.1:0-14202,shared_id_matching_sequence,john,14202,opengenome,14202,True,
john_vs_opengenome,JBBPTL010000347.1:0-14187,shared_id_matching_sequence,john,14187,opengenome,14187,True,
john_vs_opengenome,JBBPTL010000348.1:0-14178,only_in_john,john,14178,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000348.1:1222-14178,only_in_opengenome,john,,opengenome,12956,,missing from john
john_vs_opengenome,JBBPTL010000349.1:0-14174,only_in_john,john,14174,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000350.1:0-14142,shared_id_matching_sequence,john,14142,opengenome,14142,True,
john_vs_opengenome,JBBPTL010000351.1:0-14139,only_in_john,john,14139,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000352.1:0-14093,only_in_john,john,14093,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000353.1:0-14073,shared_id_matching_sequence,john,14073,opengenome,14073,True,
john_vs_opengenome,JBBPTL010000354.1:0-14061,shared_id_matching_sequence,john,14061,opengenome,14061,True,
john_vs_opengenome,JBBPTL010000355.1:0-14057,only_in_john,john,14057,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000355.1:2472-14057,only_in_opengenome,john,,opengenome,11585,,missing from john
john_vs_opengenome,JBBPTL010000356.1:0-14051,only_in_john,john,14051,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000357.1:0-14040,only_in_john,john,14040,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000358.1:0-14032,only_in_john,john,14032,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000359.1:0-14022,shared_id_matching_sequence,john,14022,opengenome,14022,True,
john_vs_opengenome,JBBPTL010000360.1:0-14019,only_in_john,john,14019,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000361.1:0-13914,shared_id_matching_sequence,john,13914,opengenome,13914,True,
john_vs_opengenome,JBBPTL010000362.1:0-13895,shared_id_matching_sequence,john,13895,opengenome,13895,True,
john_vs_opengenome,JBBPTL010000363.1:0-13851,only_in_john,john,13851,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000364.1:0-13848,shared_id_matching_sequence,john,13848,opengenome,13848,True,
john_vs_opengenome,JBBPTL010000365.1:0-13846,only_in_john,john,13846,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000366.1:0-13816,shared_id_matching_sequence,john,13816,opengenome,13816,True,
john_vs_opengenome,JBBPTL010000367.1:0-13803,only_in_john,john,13803,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000368.1:0-13796,shared_id_matching_sequence,john,13796,opengenome,13796,True,
john_vs_opengenome,JBBPTL010000369.1:0-13761,only_in_john,john,13761,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000370.1:0-13691,shared_id_matching_sequence,john,13691,opengenome,13691,True,
john_vs_opengenome,JBBPTL010000371.1:0-13663,shared_id_matching_sequence,john,13663,opengenome,13663,True,
john_vs_opengenome,JBBPTL010000372.1:0-13659,shared_id_matching_sequence,john,13659,opengenome,13659,True,
john_vs_opengenome,JBBPTL010000373.1:0-13650,only_in_john,john,13650,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000373.1:3162-13650,only_in_opengenome,john,,opengenome,10488,,missing from john
john_vs_opengenome,JBBPTL010000374.1:0-13645,shared_id_matching_sequence,john,13645,opengenome,13645,True,
john_vs_opengenome,JBBPTL010000375.1:0-13644,shared_id_matching_sequence,john,13644,opengenome,13644,True,
john_vs_opengenome,JBBPTL010000376.1:0-13605,only_in_john,john,13605,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000377.1:0-13602,shared_id_matching_sequence,john,13602,opengenome,13602,True,
john_vs_opengenome,JBBPTL010000378.1:0-13596,only_in_john,john,13596,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000379.1:0-13582,shared_id_matching_sequence,john,13582,opengenome,13582,True,
john_vs_opengenome,JBBPTL010000380.1:0-13535,only_in_john,john,13535,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000381.1:0-13521,shared_id_matching_sequence,john,13521,opengenome,13521,True,
john_vs_opengenome,JBBPTL010000382.1:0-13520,shared_id_matching_sequence,john,13520,opengenome,13520,True,
john_vs_opengenome,JBBPTL010000383.1:0-13514,only_in_john,john,13514,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000384.1:0-13513,only_in_john,john,13513,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000385.1:0-13513,shared_id_matching_sequence,john,13513,opengenome,13513,True,
john_vs_opengenome,JBBPTL010000386.1:0-13494,only_in_john,john,13494,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000387.1:0-13477,shared_id_matching_sequence,john,13477,opengenome,13477,True,
john_vs_opengenome,JBBPTL010000388.1:0-13475,shared_id_matching_sequence,john,13475,opengenome,13475,True,
john_vs_opengenome,JBBPTL010000389.1:0-13436,only_in_john,john,13436,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000390.1:0-13435,only_in_john,john,13435,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000391.1:0-13419,only_in_john,john,13419,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000392.1:0-11832,only_in_opengenome,john,,opengenome,11832,,missing from john
john_vs_opengenome,JBBPTL010000392.1:0-13419,only_in_john,john,13419,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000393.1:0-13418,only_in_john,john,13418,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000394.1:0-13408,only_in_john,john,13408,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000395.1:0-13388,shared_id_matching_sequence,john,13388,opengenome,13388,True,
john_vs_opengenome,JBBPTL010000396.1:0-13348,shared_id_matching_sequence,john,13348,opengenome,13348,True,
john_vs_opengenome,JBBPTL010000397.1:0-13343,shared_id_matching_sequence,john,13343,opengenome,13343,True,
john_vs_opengenome,JBBPTL010000398.1:0-13333,only_in_john,john,13333,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000399.1:0-13316,only_in_john,john,13316,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000400.1:0-13305,only_in_john,john,13305,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000400.1:1416-11988,only_in_opengenome,john,,opengenome,10572,,missing from john
john_vs_opengenome,JBBPTL010000401.1:0-13305,shared_id_matching_sequence,john,13305,opengenome,13305,True,
john_vs_opengenome,JBBPTL010000402.1:0-13287,only_in_john,john,13287,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000403.1:0-13285,only_in_john,john,13285,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000404.1:0-13239,only_in_john,john,13239,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000405.1:0-13238,only_in_john,john,13238,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000406.1:0-13199,only_in_john,john,13199,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000407.1:0-13177,shared_id_matching_sequence,john,13177,opengenome,13177,True,
john_vs_opengenome,JBBPTL010000408.1:0-13155,shared_id_matching_sequence,john,13155,opengenome,13155,True,
john_vs_opengenome,JBBPTL010000409.1:0-13152,only_in_john,john,13152,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000410.1:0-13143,only_in_john,john,13143,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000411.1:0-13141,only_in_john,john,13141,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000412.1:0-13129,shared_id_matching_sequence,john,13129,opengenome,13129,True,
john_vs_opengenome,JBBPTL010000413.1:0-13125,only_in_john,john,13125,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000414.1:0-13123,shared_id_matching_sequence,john,13123,opengenome,13123,True,
john_vs_opengenome,JBBPTL010000415.1:0-13121,only_in_john,john,13121,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000416.1:0-13112,shared_id_matching_sequence,john,13112,opengenome,13112,True,
john_vs_opengenome,JBBPTL010000417.1:0-13109,only_in_john,john,13109,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000418.1:0-13093,shared_id_matching_sequence,john,13093,opengenome,13093,True,
john_vs_opengenome,JBBPTL010000419.1:0-13073,shared_id_matching_sequence,john,13073,opengenome,13073,True,
john_vs_opengenome,JBBPTL010000420.1:0-13065,only_in_john,john,13065,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000421.1:0-13040,shared_id_matching_sequence,john,13040,opengenome,13040,True,
john_vs_opengenome,JBBPTL010000422.1:0-13027,shared_id_matching_sequence,john,13027,opengenome,13027,True,
john_vs_opengenome,JBBPTL010000423.1:0-11389,only_in_opengenome,john,,opengenome,11389,,missing from john
john_vs_opengenome,JBBPTL010000423.1:0-13016,only_in_john,john,13016,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000424.1:0-13007,shared_id_matching_sequence,john,13007,opengenome,13007,True,
john_vs_opengenome,JBBPTL010000425.1:0-12998,only_in_john,john,12998,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000426.1:0-12994,only_in_john,john,12994,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000427.1:0-12964,shared_id_matching_sequence,john,12964,opengenome,12964,True,
john_vs_opengenome,JBBPTL010000428.1:0-12956,shared_id_matching_sequence,john,12956,opengenome,12956,True,
john_vs_opengenome,JBBPTL010000429.1:0-12935,shared_id_matching_sequence,john,12935,opengenome,12935,True,
john_vs_opengenome,JBBPTL010000430.1:0-12896,shared_id_matching_sequence,john,12896,opengenome,12896,True,
john_vs_opengenome,JBBPTL010000431.1:0-12893,only_in_john,john,12893,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000432.1:0-12880,shared_id_matching_sequence,john,12880,opengenome,12880,True,
john_vs_opengenome,JBBPTL010000433.1:0-12877,shared_id_matching_sequence,john,12877,opengenome,12877,True,
john_vs_opengenome,JBBPTL010000434.1:0-12872,only_in_john,john,12872,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000435.1:0-12868,shared_id_matching_sequence,john,12868,opengenome,12868,True,
john_vs_opengenome,JBBPTL010000436.1:0-12864,only_in_john,john,12864,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000437.1:0-12813,only_in_john,john,12813,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000438.1:0-12789,shared_id_matching_sequence,john,12789,opengenome,12789,True,
john_vs_opengenome,JBBPTL010000439.1:0-12788,shared_id_matching_sequence,john,12788,opengenome,12788,True,
john_vs_opengenome,JBBPTL010000440.1:0-12771,only_in_john,john,12771,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000441.1:0-10521,only_in_opengenome,john,,opengenome,10521,,missing from john
john_vs_opengenome,JBBPTL010000441.1:0-12770,only_in_john,john,12770,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000442.1:0-12768,shared_id_matching_sequence,john,12768,opengenome,12768,True,
john_vs_opengenome,JBBPTL010000443.1:0-12764,shared_id_matching_sequence,john,12764,opengenome,12764,True,
john_vs_opengenome,JBBPTL010000444.1:0-12752,shared_id_matching_sequence,john,12752,opengenome,12752,True,
john_vs_opengenome,JBBPTL010000445.1:0-12750,shared_id_matching_sequence,john,12750,opengenome,12750,True,
john_vs_opengenome,JBBPTL010000446.1:0-12747,only_in_john,john,12747,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000447.1:0-12742,shared_id_matching_sequence,john,12742,opengenome,12742,True,
john_vs_opengenome,JBBPTL010000448.1:0-12733,shared_id_matching_sequence,john,12733,opengenome,12733,True,
john_vs_opengenome,JBBPTL010000449.1:0-12724,only_in_john,john,12724,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000450.1:0-12713,shared_id_matching_sequence,john,12713,opengenome,12713,True,
john_vs_opengenome,JBBPTL010000451.1:0-12660,shared_id_matching_sequence,john,12660,opengenome,12660,True,
john_vs_opengenome,JBBPTL010000452.1:0-12658,shared_id_matching_sequence,john,12658,opengenome,12658,True,
john_vs_opengenome,JBBPTL010000453.1:0-12657,shared_id_matching_sequence,john,12657,opengenome,12657,True,
john_vs_opengenome,JBBPTL010000454.1:0-12621,shared_id_matching_sequence,john,12621,opengenome,12621,True,
john_vs_opengenome,JBBPTL010000455.1:0-12619,only_in_john,john,12619,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000456.1:0-12616,only_in_john,john,12616,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000457.1:0-12610,only_in_john,john,12610,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000458.1:0-12608,only_in_john,john,12608,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000459.1:0-12605,shared_id_matching_sequence,john,12605,opengenome,12605,True,
